twid,tweep,twtext,fav,rt,url
602761100539600896,CBSNews,Warshipedia: Get to know America's fighting ships - http://t.co/vuc3nSw9Ff,16,17,http://cbsn.ws/1dstC4p
602745974059065344,CBSNews,Hundreds of homes washed away by deadly Texas flooding - http://t.co/PcnC93hsZu,11,38,http://cbsn.ws/1LAqbUt
602730912321806337,CBSNews,"Anne Meara, accomplished actress, wife of Jerry Stiller, and mom of Ben Stiller, dead at 85 - http://t.co/FjhmLhdU3Z",29,55,http://cbsn.ws/1dstL7V
602715791549685761,CBSNews,David Letterman drives into retirement with Indy 500 tribute - http://t.co/N50okxfRRy,31,23,http://cbsn.ws/1JOGePo
602700662074437632,CBSNews,Pac-Man fans in Japan celebrate the video game's 35th anniv. http://t.co/GuvOI3GYJo http://t.co/bBTWpqOA1X,75,79,http://cbsn.ws/1eogBck
602685585518628864,CBSNews,"Hezbollah leader says extremists are ""existential threat"" http://t.co/dcGG7H6cGT",7,20,http://cbsn.ws/1JOGIoL
602678524286267392,CBSNews,"Officials investigate ""suspicious"" vehicle near U.S. capitol http://t.co/Q6oTCiXT2M",21,37,http://cbsn.ws/1dstoKG
602660390279983104,CBSNews,Miss. school officials closer to voting on restraint policy http://t.co/0xF6jAsOHy,12,18,http://cbsn.ws/1LAiUUL
602651564373889024,CBSNews,Greece to keep paying debts to IMF despite calls to miss http://t.co/gcshAvU1uG,17,29,http://cbsn.ws/1KtDfgz
602633951820275712,CBSNews,Alaska wildfires kept at bay by quick response http://t.co/KygJGRkslU,18,15,http://cbsn.ws/1Q5nZ8f
602623337395822592,CBSNews,U.K. prime minister announces rules for voting referendum http://t.co/DSIbp2KlRC http://t.co/T9cJcbrPCu,22,24,http://cbsn.ws/1LA0gwe
602607299019014146,CBSNews,"Cannes: French immigration drama ""Dheepan"" wins top prize - http://t.co/TwaOS2nMsw http://t.co/0r2NHj5HhK",28,28,http://cbsn.ws/1Q5gDBI
602602763101597696,CBSNews,Florida mom Heather Hironimus released after jailing over son's circumcision - http://t.co/soj2iCnTCC http://t.co/ZmlWsMM81c,13,30,http://cbsn.ws/1JNYGYH
602597465083256832,CBSNews,ICYMI: Photos that caught our eye this week - http://t.co/0VQEiUiMiU http://t.co/NhwTFBLZYG,113,102,http://cbsn.ws/1eoAVdG
602592450339852290,CBSNews,What's next after #ISIS' big gains? @RohdeD and @rajivscribe weigh in on @FaceTheNation http://t.co/jmDaSdo8UM http://t.co/VIzXUe8XsJ,9,17,http://cbsn.ws/1Gx1Dvv
602589927134633984,CBSNews,Warshipedia: Get to know America's fighting ships - http://t.co/YWSwDr1OoL http://t.co/vsoXAfVvYk,84,76,http://cbsn.ws/1Q57rxb
602587411567226880,CBSNews,".@cbssunday takes measure of the man, born May 24, 1686, who invented the mercury thermometer http://t.co/hm0QykkTdL http://t.co/2tEJ2q4Fw8",20,16,http://cbsn.ws/1ccROWW
602584879147184128,CBSNews,Hundreds of homes washed away by deadly Texas flooding - http://t.co/2vvCwyyasQ http://t.co/Vl5T5DO6ey,36,86,http://cbsn.ws/1JNQBTM
602582360647938048,CBSNews,"In his weekly commentary, @bobschieffer reflects on the ""hard lessons"" we learned from Vietnam http://t.co/8fD50x25ky http://t.co/cjW5UVu4L3",25,25,http://cbsn.ws/1Gx1JU5
602577327982301184,CBSSunday,Calendar: Some notable events of week ahead #MemorialDay @CITDConference @sweetgreen http://t.co/Tg7pMTmlw0 http://t.co/RIZk0zmsgJ,19,9,http://cbsn.ws/1JNkHa2
602572312261582849,FaceTheNation,"""There is no strategy"" from the White House to defeat #ISIS right now, @SenJohnMcCain says: http://t.co/qgIojgzIAx http://t.co/PScLwbGO1h",31,50,http://cbsn.ws/1Gx0S5L
602569677664059392,CBSNews,"Anne Meara, accomplished actress, wife of Jerry Stiller, and mom of Ben Stiller, dead at 85 - http://t.co/xn9YOrcsC4 http://t.co/qC9seAXfuW",339,623,http://cbsn.ws/1F4bnrN
602567286592040960,CBSNews,Video: @CBSSunday's moment of nature in Montana's Glacier National Park http://t.co/D1oafrUBwT http://t.co/Ih6gJzfI10,84,64,http://cbsn.ws/1JNl4RS
602562230975094785,CBSNews,Replica of 18th c. French frigate heads to US @hermionevoyage (@cbssunday) http://t.co/qiN1v73fUM http://t.co/So309OQC0Q,93,75,http://cbsn.ws/1Q4IFxd
602557237593317377,CBSNews,Ireland's gay couples woke up today to a shocking new reality for the Catholic country - http://t.co/vC5IdbBsy7 http://t.co/bcEkGGuF3k,112,80,http://cbsn.ws/1Q50wUL
602552170316169216,CBSNews,David Letterman drives into retirement with Indy 500 tribute - http://t.co/QsUrDhTNle http://t.co/Sev6mT4oTQ,220,134,http://cbsn.ws/1eotWRO
602547390835499008,CBSNews,"Iran-backed militias are ""not the answer"" to take on #ISIS in Iraq, @RepAdamSchiff says: http://t.co/8c2WQeHshA http://t.co/E5i9sHgQcd",34,156,http://cbsn.ws/1Gx17hb
602542365321072640,CBSNews,Pac-Man fans in Japan celebrate the video game's 35th anniv. http://t.co/GuvOI3GYJo http://t.co/bBTWpqOA1X,81,86,http://cbsn.ws/1eogBck
602537060453523456,CBSNews,"German grandmother, 65, gives birth to quadruplets...(she already had 13 kids) - http://t.co/iW3Hdu2weB",22,53,http://cbsn.ws/1KsWeYN
602532042258194435,CBSNews,"#ISIS is on the move after capturing key cities in #Iraq and #Syria, reports @clarissaward: http://t.co/DnEIG0zzSl http://t.co/SXlwkeyNWr",37,104,http://cbsn.ws/1Gx0qEH
602527017091870721,CBSNews,Gallery: @U2 in pictures (via @CBSSunday) http://t.co/9BBt4pXCer http://t.co/XUBke1nuUC,45,30,http://cbsn.ws/1ReQF11
602521969758703618,CBSNews,"""Catastrophe"" that Senate did not pass #NSA reform bill, @RepAdamSchiff tells @FaceTheNation http://t.co/EaeUzlnGcA http://t.co/2XD12OcuBy",21,30,http://cbsn.ws/1Gx1s3q
602516931334242304,CBSNews,"A walk in Provincetown; @MoRocca visits the artists' colony and ""eccentrics' sanctuary"" http://t.co/iMMSEP7Tx9 http://t.co/XrPmItTVZv",46,36,http://cbsn.ws/1F3SeGx
602511896940515329,CBSNews,"ISIS' gains in Mideast recently mean U.S. should think about more troops in Iraq, @SenJohnMcCain tells @FaceTheNation http://t.co/qZDoxHU1gU",22,32,http://cbsn.ws/1Q4Ocnm
602506878564827136,CBSNews,Keanu Reeves drives his love of motorcycles to the limit (@thattracysmith for @CBSSunday)  http://t.co/7GtLFA4w4K http://t.co/0sw7D3eSLd,71,47,http://cbsn.ws/1eobDwc
602502171452661760,CBSNews,"Tony nominee Bill Nighy on ""Skylight"" and the groovy part of becoming famous (via @CBSSunday) http://t.co/OvMZ2rG3HD http://t.co/2O0gtv62cV",40,30,http://cbsn.ws/1KsKwxi
602494273364348931,CBSNews,What still drives @U2? They tell @AnthonyMasonCBS for @CBSSunday http://t.co/9RtaDvWDEb http://t.co/x8IM5jk6xf,38,43,http://cbsn.ws/1ReCWHp
602488753014308864,CBSNews,"John Nash, subject of ""A Beautiful Mind,"" and wife killed in car crash, officials say - http://t.co/OY6ENGPXug http://t.co/XPlOOu3HfP",88,265,http://cbsn.ws/1cUMLuV
602484208783781890,CBSNews,Bikers stage peaceful protest over Waco shootout arrests - http://t.co/ARx2pwyX8p http://t.co/yiXpcgI0Q9,29,28,http://cbsn.ws/1KsHqJH
602479870686404609,CBSNews,JUST IN: Cop in New Orleans found shot to death in cruiser this morning - http://t.co/yeOe1F3Qgx http://t.co/Hp2g379MzK,108,511,http://cbsn.ws/1ccV2d3
602474163266265088,CBSNews,Firefighter drowns during rescues amid severe flooding in Texas and Oklahoma - http://t.co/DfH7jpFYmW http://t.co/IA9EuLrX33,21,74,http://cbsn.ws/1eo5bp2
602469113806647297,CBSNews,The road back isn't easy; Giving veterans in trouble a fighting chance (via @CBSSunday) http://t.co/ZGazMiZEF9 http://t.co/8pSjut8Nux,50,43,http://cbsn.ws/1ReroUw
602464100384374784,CBSNews,"Putin gets power to rid Russia of ""undesirables"" - http://t.co/aawl3Q1yAD http://t.co/dwdrcmQhYI",35,69,http://cbsn.ws/1Q4uXuf
602459127160385538,CBSNews,Photos: Keanu Reeves' brand of motorcycles (via @CBSSunday) - http://t.co/HEEW9Dh6W3 http://t.co/6B1zDFifHT,81,48,http://cbsn.ws/1KswwDI
602453523880607744,CBSNews,Sweden wins 60th Eurovision Song Contest while Russian finalist is booed - http://t.co/MMjpQAIVgN http://t.co/6nMFawK5dK,44,55,http://cbsn.ws/1drt9j7
602448018370072576,CBSNews,"After win at #UFC187, @dc_mma calls out @JonnyBones; @ChrisWeidmanUFC also wins http://t.co/dHmJu4aPmE http://t.co/kOPQkwMYgR",29,24,http://cbsn.ws/1KsvKGR
602436930165407744,CBSNews,"Cleveland cop shooting: After Michael Brelo acquittal, city braces for Tamir Rice trial - http://t.co/8OTDN9ZO6j http://t.co/1VSyiSmdR8",64,148,http://cbsn.ws/1JMFc6y
602406219186311168,CBSNews,"In GIFs, the many faces of @taylorswift13: http://t.co/S2kbVo8sPJ http://t.co/I9czo1CuDs",15,20,http://cbsn.ws/1emgFt9
602391143565938688,CBSNews,In photos the around-the-world sailing odyssey that's one of sport's toughest endurance events http://t.co/jiyBr0ZZ5g http://t.co/iYuADo2KJC,24,30,http://cbsn.ws/1IV1sdP
602383652778090496,CBSNews,WATCH: A big arrest in the D.C. mansion murders case leads our look back at the week's news: http://t.co/sbkOQkPbwO http://t.co/kcCGLy0vuu,11,13,http://cbsn.ws/1emmUgu
602379803442962432,CBSNews,The widow of American sniper Chris Kyle spoke about the loss of her husband on @CBSThisMorning http://t.co/QNzVOt2Q3L http://t.co/tWUkb2QCpo,34,38,http://cbsn.ws/1IUWoWE
602376016162590720,CBSNews,"In photos, scenes from David @Letterman's goodbye after 33 years in late night: http://t.co/Jvwe9nTSiB http://t.co/nfl4DRxTXM",46,42,http://cbsn.ws/1JJtvO6
602372249413378048,CBSNews,"For Memorial Day weekend, @60Minutes presents a special broadcast on war stories. Watch Sunday http://t.co/bapnwUbYiK http://t.co/oZez7pTdlD",86,88,http://cbsn.ws/1JJoepR
602368504415780864,CBSNews,WATCH: This time-lapse video shows how our world is in constant motion: http://t.co/p72QsdBbmB courtesy Aaron Keigher http://t.co/L2frnmKCoo,37,32,http://cbsn.ws/1cbay9a
602360913119866880,CBSNews,"In photos, a look at the biggest and baddest new roller coasters speeding into American parks: http://t.co/nSbVRhlM0V http://t.co/B8JdWYsL1i",40,36,http://cbsn.ws/1IQXvbB
602345811540869120,CBSNews,"In photos, the aftermath of a pipeline spilling thousands of gallons of crude in California: http://t.co/14out9uUYJ http://t.co/jNCwDiHfPW",70,264,http://cbsn.ws/1FumFc6
602323188920557568,CBSNews,The most compelling photos from the week's news: http://t.co/t94p3FuA3y http://t.co/gOudZ4W8kT,202,185,http://cbsn.ws/1JLnv7s
602319417440129024,CBSNews,WATCH: A big arrest in the D.C. mansion murders case leads our look back at the week's news: http://t.co/QE28DFEOPQ http://t.co/35PxODlyWU,19,22,http://cbsn.ws/1IR65XV
602315621011951616,CBSNews,"In GIFs, the many faces of @taylorswift13: http://t.co/0kgtw1Cubo http://t.co/NyAtI9p2em",37,17,http://cbsn.ws/1KbDkSX
602311867810320384,CBSNews,The widow of American sniper Chris Kyle spoke about the loss of her husband on @CBSThisMorning http://t.co/9ypPRgjGxR http://t.co/3bGbPZG0kW,67,49,http://cbsn.ws/1KbwL2M
602308077258469376,CBSNews,"NOW: After news headlines, music sets from @KanWakan, @SonLittleMusic and @wussymusic: http://t.co/Oil7MTivMM http://t.co/ldeWff3FZ6",11,8,http://cbsn.ws/1F8Asmg
602304298119213056,CBSNews,"For Memorial Day weekend, @60Minutes presents a special broadcast on war stories. Watch Sunday http://t.co/erKoqx02Eq http://t.co/VYL4S5Ju70",61,69,http://cbsn.ws/1F7xQoF
602300536981979136,CBSNews,In photos the around-the-world sailing odyssey that's one of sport's toughest endurance events http://t.co/qtN0sljvNU http://t.co/xe1F771TDi,18,24,http://cbsn.ws/1Q2NGX5
602296764507521024,CBSNews,WATCH: This time-lapse video shows how our world is in constant motion: http://t.co/uLWhDypDSU courtesy Aaron Keigher http://t.co/JuVqiYxtyK,50,52,http://cbsn.ws/1IUUbKU
602292987268362240,CBSNews,"At 11 p.m. ET, @CBSNLive streams music sets from @KanWakan, @SonLittleMusic and @wussymusic: http://t.co/vysfgVBNrQ http://t.co/9vxdsTZqLz",27,12,http://cbsn.ws/1cc6PID
602285460388458497,CBSNews,"In photos, scenes from David @Letterman's goodbye after 33 years in late night: http://t.co/EflfHcigBt http://t.co/sdHbpG5zRL",126,77,http://cbsn.ws/1JJtt8T
602281642821033984,CBSNews,Will a jury finally believe a man on trial a third time for killing his wife? @48hours ton.: http://t.co/8R8PWkgDMF http://t.co/ZexrZntGJI,16,15,http://cbsn.ws/1IUVp94
602274081807937536,CBSNews,Ireland's citizens voted to legalize same-sex marriage in a landslide: http://t.co/VhlaEyxkbm http://t.co/aMWD9Gs0Ix,140,90,http://cbsn.ws/1KdpPSD
602270349410054145,CBSNews,"In photos, a look at the biggest and baddest new roller coasters speeding into American parks: http://t.co/BgRsCMyGH2 http://t.co/gp7QRfSc9B",44,48,http://cbsn.ws/1cbc0IW
602255244278501376,CBSNews,"In photos, the aftermath of a pipeline spilling thousands of gallons of crude in California: http://t.co/wBvAT3QBSZ http://t.co/SDBMCoWuNW",30,98,http://cbsn.ws/1PCEQ7n
602240144645718016,CBSNews,The widow of American sniper Chris Kyle spoke about the loss of her husband on @CBSThisMorning http://t.co/9JLtSOqHHH http://t.co/CjAYFTscZB,59,63,http://cbsn.ws/1JJoWTX
602236365170941952,CBSNews,WATCH: A big arrest in the D.C. mansion murders case leads our look back at the week's news: http://t.co/QqBHGMmUSS http://t.co/PfUQxsbWhL,21,24,http://cbsn.ws/1JJMgkq
602232573033639936,CBSNews,Dr. Ben Carson won the Southern Republican Leadership Conference's presidential straw poll: http://t.co/gJToYXojNP http://t.co/dMXsY3Zp0l,64,62,http://cbsn.ws/1PE3LYn
602228807668539392,CBSNews,"For Memorial Day weekend, @60Minutes presents a special broadcast on war stories. Watch Sunday http://t.co/p8yvxvhq0i http://t.co/jv0K2WiG97",66,72,http://cbsn.ws/1IQVWKD
602225025836556289,CBSNews,"In GIFs, the many faces of @taylorswift13: http://t.co/oytT0EptnF http://t.co/OdltLyEfFg",24,20,http://cbsn.ws/1Q2NVkG
602223253130731520,CBSNews,Will a jury finally believe a man on trial a third time for killing his wife? @48hours ton.: http://t.co/1cBf2BmpEl http://t.co/qjxWGxLeVs,9,24,http://cbsn.ws/1F7xHBE
602221469163200512,CBSNews,Police shot and killed a man accused of fatally shooting his ex-girlfriend and her teenage son http://t.co/GlS2sWnKXy http://t.co/BcBsZdxxEZ,18,39,http://cbsn.ws/1JKJsUd
602217526110609411,CBSNews,WATCH: This time-lapse video shows how our world is in constant motion: http://t.co/qlmuMAYyhr courtesy Aaron Keigher http://t.co/dJ9f1AtNoS,33,34,http://cbsn.ws/1cbavKD
602213681846472704,CBSNews,The GOP is gearing up for a fight with the White House over defense spending: http://t.co/Vrr8tg41iS http://t.co/iL0JojoXh5,13,15,http://cbsn.ws/1cbPwY0
602209966527795200,CBSNews,In photos the around-the-world sailing odyssey that's one of sport's toughest endurance events http://t.co/1hA2JGyvyK http://t.co/Isd6kBQ6JF,47,41,http://cbsn.ws/1F7AkDx
602194835861278720,CBSNews,"In photos, scenes from David @Letterman's goodbye after 33 years in late night: http://t.co/Yq1BuPWKiD http://t.co/iRveiV7pOi",27,35,http://cbsn.ws/1IV06Qa
602194503181672448,CBSNews,"A Cleveland activist wants to channel teens' negative feelings against the police toward ""positive forms of protest"": http://t.co/VNkYaLaWe7",21,33,http://cbsn.ws/1KcOVRH
602179747012026368,CBSNews,"In photos, a look at the biggest and baddest new roller coasters speeding into American parks: http://t.co/odJyTfBaro http://t.co/gjKIJyYnQG",26,27,http://cbsn.ws/1FumHRf
602164697761247232,CBSNews,"""This is a defining moment for Cleveland."" -- Mayor Frank Jackson on #BreloVerdict: http://t.co/yaDSHtc4Um http://t.co/hWVpBXvykc",33,42,http://cbsn.ws/1RcNqHk
602164656938024961,CBSNews,"In photos, the aftermath of a pipeline spilling thousands of gallons of crude in California: http://t.co/FMMQQOedHG http://t.co/BL1YBs2HQM",37,132,http://cbsn.ws/1IUWJsA
602162609928962048,CBSNews,The widow of American sniper Chris Kyle spoke about the loss of her husband on @CBSThisMorning http://t.co/o5zSjaMKzY http://t.co/T7cJ1eAzHI,66,42,http://cbsn.ws/1IQWwIj
602160868269412353,CBSNews,WATCH: A big arrest in the D.C. mansion murders case leads our look back at the week's news: http://t.co/DBStpPTm1C http://t.co/i6y03BqgKY,18,25,http://cbsn.ws/1GvnkMt
602159269740417025,CBSNews,WATCH LIVE: Cleveland mayor reacts to Officer Michael Brelo's acquittal in deadly shooting: http://t.co/f9u130gfut,14,28,http://cbsn.ws/1IRvXCO
602154551622393857,CBSNews,"For Memorial Day weekend, @60Minutes presents a special broadcast on war stories. Watch Sunday http://t.co/oXt02M8hqQ http://t.co/WahvUAM7U2",95,85,http://cbsn.ws/1JJo6GD
602153386713157632,CBSNews,"UPDATE: The Justice Department says it will ""review all available legal options"" after Michael Brelo's acquittal: http://t.co/f6Xu5vtJNF",27,130,http://cbsn.ws/1JKn0un
602145754627624960,CBSNews,Will a jury finally believe a man on trial a third time for killing his wife? @48hours ton.: http://t.co/KVuwt3dxco http://t.co/XPZEgtyye7,9,17,http://cbsn.ws/1IQVzQr
602145720427229185,CBSNews,"De Niro to NYU graduates: ""You're f****d."" http://t.co/iHk01CZxZr http://t.co/h6bxuhL59h",351,413,http://cbsn.ws/1emHWMa
602143222987653120,CBSNews,"In GIFs, the many faces of @taylorswift13: http://t.co/DV0gERbZPp http://t.co/GRWqTbIYON",14,14,http://cbsn.ws/1emgspW
602142023748034560,CBSNews,WATCH: This time-lapse video shows how our world is in constant motion: http://t.co/wKQ0CNtl6S courtesy Aaron Keigher http://t.co/BWY9QkRtRN,30,24,http://cbsn.ws/1JJlOHA
602138190112227328,CBSNews,WATCH: A new twist in the mansion murders case leads our Eye Opener - your world in 90 seconds http://t.co/TnuwgZFja8 http://t.co/wcCRJZ0JMu,10,21,http://cbsn.ws/1PCM4rX
602135677434724352,CBSNews,"Overnight, the Senate failed to prevent surveillance programs from expiring at the end of May: http://t.co/EJ9JnnEow8 http://t.co/n3sXlDrrsT",24,38,http://cbsn.ws/1Rc2fKb
602134425086877696,CBSNews,In photos the around-the-world sailing odyssey that's one of sport's toughest endurance events http://t.co/n50PixnUTU http://t.co/P9uQJQrK3q,19,24,http://cbsn.ws/1Q2NxCK
602128890279112704,CBSNews,WATCH LIVE: Continuing coverage of #BreloVerdict after Cleveland police officer found not guilty in shooting deaths: http://t.co/CmUfAi0nQE,19,46,http://cbsn.ws/1cbtYLm
602128406185140224,CBSNews,JUST IN: Cleveland Police Officer Michael Brelo found not guilty in shooting deaths of two unarmed people: http://t.co/BbcVYkbiln,30,87,http://cbsn.ws/1GvCQI9
602114615619747841,CBSNews,WATCH LIVE: Judge delivers verdict in deadly Cleveland police shooting: http://t.co/Zi6gDqNmGT,11,24,http://cbsn.ws/1cbpSTv
602111791448064000,CBSNews,"Catch up on what you missed with Photos of the Week --
http://t.co/eNzQoWvAaF http://t.co/vrpLav0a6G",41,30,http://cbsn.ws/1IVhEvF
602111773202894848,CBSNews,"Catch up on what you missed with Photos of the Week --
http://t.co/BAazGLwXYY http://t.co/eIWTxZvgSp",20,13,http://cbsn.ws/1emr9Zo
602110992256991232,CBSNews,WATCH LIVE: Cleveland police officer to hear verdict in shooting deaths of two unarmed people: http://t.co/klCgUWeLX9,13,26,http://cbsn.ws/1JK1FRH
602107992759246849,CBSNews,"In photos, scenes from David @Letterman's goodbye after 33 years in late night: http://t.co/sx3kYR9Zm2 http://t.co/wbBuqDNvic",75,59,http://cbsn.ws/1JJtjOU
602104232024616960,CBSNews,"The 1 female Medal of Honor recipient + other interesting facts about the prestigious award -
http://t.co/PzH9P8Fqme http://t.co/vSFrQJp5Dz",58,70,http://cbsn.ws/1IVfsEg
602096128306323458,CBSNews,NEW: A judge has reached a verdict in a Cleveland officer's voluntary manslaughter trial: http://t.co/VfyuHk5e8Q http://t.co/0lShfi4HHu,14,32,http://cbsn.ws/1JJSktg
602092901099798530,CBSNews,"WATCH: A dog catching a bucket, using it to catch balls is one of the week's best viral videos http://t.co/kdZAhNvsHa http://t.co/Ddg63XIJzV",65,61,http://cbsn.ws/1KbQq2F
602089140046438400,CBSNews,"In photos, a look at the biggest and baddest new roller coasters speeding into American parks: http://t.co/HeUOvMwPMY http://t.co/xQDYseMf90",101,105,http://cbsn.ws/1RbQumY
602085336748052480,CBSNews,WATCH: A big arrest in the D.C. mansion murders case leads our look back at the week's news: http://t.co/VK2j1qSEZ4 http://t.co/DDMrkXB29d,24,19,http://cbsn.ws/1Rc5LEv
602081566400057344,CBSNews,The widow of American sniper Chris Kyle spoke about the loss of her husband on @CBSThisMorning http://t.co/niAXIt32CM http://t.co/WLxJ11qOFF,49,46,http://cbsn.ws/1PCEAp3
602079059477139456,CBSNews,"For Memorial Day weekend, @60Minutes presents a special broadcast on war stories. Watch Sunday http://t.co/ThUdECkxP2 http://t.co/lc5u3KI3aK",63,70,http://cbsn.ws/1RbPcIH
602077420896784384,CBSNews,WATCH: A new twist in the mansion murders case leads our Eye Opener - your world in 90 seconds http://t.co/3XJ6hZ2lxa http://t.co/LzVJczYG3N,21,23,http://cbsn.ws/1Q2TC22
602075292375613441,CBSNews,"In photos, the aftermath of a pipeline spilling thousands of gallons of crude in California: http://t.co/SlJY3a65PL http://t.co/4Q35DCwsSo",39,118,http://cbsn.ws/1RbQaVq
602073607175577600,CBSNews,"Overnight, the Senate failed to prevent surveillance programs from expiring at the end of May: http://t.co/3xV01iaCxY http://t.co/kSEZtoQE3u",22,41,http://cbsn.ws/1GvkyXJ
602070224054165504,CBSNews,Will a jury finally believe a man on trial a third time for killing his wife? @48hours ton.: http://t.co/Y8B2CHasql http://t.co/bkHa0yVnUw,15,18,http://cbsn.ws/1RbOTxC
602066470282129408,CBSNews,WATCH: This time-lapse video shows how our world is in constant motion: http://t.co/cRU8vbFJkI courtesy Aaron Keigher http://t.co/JyCvjwGWxm,35,35,http://cbsn.ws/1Q2J1Ej
601940491966480384,CBSNews,"Senate passes White House-backed trade bill, despite objections from Democrats: http://t.co/k0IMrMd8qK",14,37,http://cbsn.ws/1LuTVlK
601920473572777984,CBSNews,Back to school: College towns woo retirees http://t.co/RaoYAA7LjH,17,16,http://cbsn.ws/1dpSv0K
601914479580942336,CBSNews,Man uses sewing machine to mend neighborhood's heart http://t.co/LJwHFhD94O,40,43,http://cbsn.ws/1cavw8e
601909177045426176,CBSNews,"Play ball! Dog catches bucket, catches balls with the bucket, and it's amazing: http://t.co/dRcd2OunDL via @CBSViral http://t.co/6OifZWpUC2",64,46,http://cbsn.ws/1JI2IBB
601903899344281600,CBSNews,"From @Letterman's retirement to California's 20,000-gallon oil spill — the week in review: http://t.co/iAnstuH091 http://t.co/hV8vwBDBNh",22,22,http://cbsn.ws/1Ako3iM
601899878902603776,CBSNews,This is what it looks like when you bail out of a space launch: http://t.co/h4gswuyEG9 http://t.co/Jdch4i2ljQ,35,35,http://cbsn.ws/1FEs6Xk
601895365911191552,CBSNews,"""Toilet-to-tap"" water plan gains steam in Calif. amid drought http://t.co/Px50M6N05y http://t.co/qCfbSOfM4v",27,32,http://cbsn.ws/1Ftz6F9
601890558437675008,CBSNews,5 things to avoid buying on Memorial Day weekend: http://t.co/qyAuUGPdho http://t.co/hrB8nS1O1j,22,25,http://cbsn.ws/1KageMq
601885526019420160,CBSNews,Vladimir Putin says Moscow is making efforts toward release of 2 Russians from Ukraine http://t.co/VnXpuAyiRt http://t.co/VRvEU3HdQO,24,24,http://cbsn.ws/1Akna9N
601880993017004032,CBSNews,"Fish oil may benefit people at risk for Alzheimer's disease, new study suggests http://t.co/S4qWqHKGub http://t.co/wnK51ZLqBL",81,96,http://cbsn.ws/1Akn1TT
601876462615007232,CBSNews,Calif. man gets 13 years for killing 3 teen trick-or-treaters in hit-and-run on Halloween http://t.co/4qUMBmbWi2 http://t.co/JtorNfTosA,26,29,http://cbsn.ws/1KagoDr
601871668206837761,CBSNews,"Dog who lost both eyes gets her own ""seeing-eye dogs""; they never leave her side http://t.co/GzLCCplocf http://t.co/GIi0bEnAHA",334,263,http://cbsn.ws/1Luluvr
601866320666304512,CBSNews,"Happy 35th birthday, Pac-Man http://t.co/7iELBF0Ntt http://t.co/uGd3nkHLID",89,107,http://cbsn.ws/1caiY0E
601862013426499584,CBSNLive,Dozens reported killed in shootout in Mexico cartel stronghold: http://t.co/NctcWb9M9c http://t.co/AjiZrlMRzx,17,33,http://cbsn.ws/1AkjXqQ
601846070440759296,CBSNews,"NEW: Police believe Daron Dylon Win — ""and others"" — were involved in brutal D.C. family murder, court documents say http://t.co/IRkoY0KNTo",11,12,http://cbsn.ws/1FEbxLe
601843421763018752,CBSNews,"2 men arrested by FBI wanted to be martyrs for ISIS, U.S. prosecutors say http://t.co/g9erJzGlJZ http://t.co/Pl3KVpXUS3",40,68,http://cbsn.ws/1dpytmW
601841702350016513,CBSNews,MORE: D.C. mansion murder suspect appears in court; @PaulaReidCBS has new details http://t.co/NEO9nRGtye http://t.co/54huK33MCp,12,16,http://cbsn.ws/1AkcgRw
601841090111664129,CBSNews,"WATCH LIVE: New details on D.C. mansion murder; ""our job is not done,"" official says http://t.co/sdMSpmb3dt http://t.co/ZUY4ueWK0l",26,22,http://cbsn.ws/1HneUTo
601833936579334145,CBSNews,"TLC removes ""19 Kids and Counting"" from lineup in wake of child molestation allegations http://t.co/7AVPNKqjPR http://t.co/Xjx0Rzma7A",274,284,http://cbsn.ws/1eldwcU
601829845702676480,CBSNews,Undercover reporter prevents 16-year-old girl from traveling to Syria to become jihadi bride http://t.co/qTG7zYDr5c http://t.co/0nDFYeWjUW,29,36,http://cbsn.ws/1FE2sBZ
601825266441281536,CBSNLive,"JUST IN: Daron Dylon Wint, suspect in DC quadruple homicide, charged with first-degree felony murder while armed. http://t.co/BuO5071wPs",23,38,
601823361468125184,CBSNews,Single mom with stage 4 lung cancer fights for right to die http://t.co/O5ntQ8tDre http://t.co/vyg6Oks7d7,19,39,http://cbsn.ws/1K9JSS2
601818592599023616,CBSNews,Why the Eiffel Tower was closed to the public earlier: http://t.co/O1vd9nFOE0 http://t.co/wP0w33qf8P,22,30,http://cbsn.ws/1el5b9k
601814830861950977,CBSNews,"To celebrate Apollo 13 mission 45 years ago, auction house sells rare artifacts http://t.co/TTyz7y7lq4 http://t.co/96vc4jqFuC",35,36,http://cbsn.ws/1Ft4rHW
601810304746561536,CBSNews,"Police officer pulls over kids in viral home video, shows people ""the other side of the badge"" http://t.co/OH2gE5z0xF http://t.co/zjiripw3td",60,36,http://cbsn.ws/1dpgfC7
601805384450473984,CBSNews,"One of the largest ​""adult"" dating sites in world hacked; more than 3 million profiles exposed http://t.co/QlrDoKiMXJ http://t.co/hCCgdliMp5",28,54,http://cbsn.ws/1JHFhZh
601800736834457600,CBSNews,"Josh Duggar, star of ""19 Kids and Counting,"" responds to child molestation allegations http://t.co/uWDD7Z1X0K http://t.co/PAEhGcvdm2",30,42,http://cbsn.ws/1doZoiO
601798881618329601,CBSNews,MORE: Clinton received now-classified Benghazi info on private email; 23 words redacted http://t.co/Xw2LZNTX1F http://t.co/zM98zgB1uv,20,23,http://cbsn.ws/1HmZnmK
