twid,href
567544237995347968,http://money.cnn.com/2015/02/15/news/nutella-ferrero/index.html
567488621037748225,http://www.cnn.com/2015/02/16/europe/denmark-shootings/index.html
558023149162602496,http://money.cnn.com/2015/01/21/technology/windows-10/index.html
563841648736866305,http://www.cnn.com/videos/tv/2015/02/06/lead-intv-tritten-brian-williams-iraq-story.cnn
560837392941076480,http://www.cnn.com/2015/01/28/us/body-parts-suitcase/index.html
563840802825441280,http://money.cnn.com/2015/02/06/news/companies/comcast-customer-super-bitch/index.html
565184612390162432,http://www.cnn.com/2015/02/10/world/isis-hostage-mueller/index.html
565167311049728000,http://www.cnn.com/2015/02/10/world/isis-hostage-mueller/index.html
565184612390162432,http://www.cnn.com/2015/02/10/world/isis-hostage-mueller/index.html
565167311049728000,http://www.cnn.com/2015/02/10/world/isis-hostage-mueller/index.html
567820918254346240,http://www.cnn.com/2015/02/17/politics/poll-dhs-funding-gop/index.html
557330461114920961,http://www.cnn.com/2015/01/19/us/annapolis-fire/index.html
557727893015781376,http://money.cnn.com/2015/01/20/pf/college/free-college-tuition/index.html
557636267706286080,http://www.cnn.com/videos/us/2015/01/20/dnt-student-dragged-by-teacher-kentucky.wave
561010995045228544,http://www.cnn.com/2015/01/29/living/feat-likeagirl-super-bowl-ad/index.html
567737700217028608,http://money.cnn.com/interactive/pf/debt-collector/government-agencies/index.html
562356944653287424,http://www.cnn.com/videos/tv/2015/01/30/erin-panel-anti-vaccination-debate.cnn
557660684922912771,http://www.cnn.com/2015/01/20/politics/state-of-the-union-protest-pencils/index.html
561059841444429824,http://www.cnn.com/2015/01/30/asia/afghanistan-violence/index.html
564162267038908416,http://www.cnn.com/2015/02/07/world/isis-iraq-syria/index.html
565317035740372992,http://money.cnn.com/2015/02/10/media/brian-williams-nbc-suspended/index.html
557742653211934720,http://www.cnn.com/2015/01/20/politics/joni-ernst-republican-response-state-of-the-union-2015/index.html
557845870700662784,http://www.cnn.com/2015/01/21/politics/state-of-the-union-analysis/index.html
560427322319577088,http://www.cnn.com/2015/01/27/politics/obama-drops-529-proposal/index.html
567870234297782274,http://money.cnn.com/2015/02/17/news/economy/port-shutdown-impact/index.html
567896358448791552,http://www.cnn.com/videos/world/2015/02/17/pkg-foster-france-walking-streets-of-paris-as-a-jew.cnn
564316302773596163,http://www.cnn.com/2015/02/08/us/pennsylvania-mall-shooting/index.html
558155762464477184,http://www.cnn.com/2015/01/22/us/bridgeton-police-shooting/index.html
558036425946312704,http://www.cnn.com/2015/01/21/politics/supreme-court-protests-citizens-united/index.html
558058165812867075,http://www.cnn.com/2015/01/21/living/gospel-mummy-mask/index.html
568047430542848001,http://www.cnn.com/2015/02/17/us/officer-dashcam-video-excessive-force-lawsuit/index.html
558356148152455168,http://www.cnn.com/2015/01/22/world/yemen-violence/index.html
558356136530034690,http://www.cnn.com/2015/01/22/world/yemen-violence/index.html
558356148152455168,http://www.cnn.com/2015/01/22/world/yemen-violence/index.html
558356136530034690,http://www.cnn.com/2015/01/22/world/yemen-violence/index.html
558238037772361728,http://www.cnn.com/2015/01/22/asia/japan-naval-ship-grounded/index.html
561264594904416256,http://www.cnn.com/videos/us/2015/01/29/erin-dnt-lah-airasia-simulator.cnn
572450708768854016,http://www.cnn.com/2015/03/01/world/cnnphotos-commodity-city/index.html
559871876437401600,http://money.cnn.com/2015/01/26/technology/microsoft-earnings/index.html
558388585137979393,http://www.cnn.com/2015/01/22/travel/busiest-airport-atlanta-chicago-feat/index.html
572657201891971072,http://money.cnn.com/2015/03/02/investing/malaysia-airlines/index.html
557469247367282690,http://www.cnn.com/2015/01/19/americas/argentina-alberto-nisman-dead/index.html
561271271531769859,https://twitter.com/theleadcnn/status/561268507426308097
561293686403637248,http://www.cnn.com/2015/01/30/living/pope-transgender-man/index.html
561427067074789377,http://www.cnn.com/2015/01/31/entertainment/taiwan-scorcese-movie-set-accident/index.html
560145110256852992,http://www.cnn.com/2015/01/27/us/mormon-church-lgbt-laws/index.html
566010711386902528,http://www.cnn.com/videos/us/2015/02/12/dnt-pa-middle-school-fifty-shades-puzzle.wtae
558700862101397504,http://money.cnn.com/2015/01/23/technology/tim-cook-pay/index.html
560235694032162816,http://www.cnn.com/2015/01/27/entertainment/feat-female-ghostbuster-cast-thr/index.html
561441869289517057,http://www.cnn.com/2015/01/31/health/madagascar-plague/index.html
572608181479874560,http://www.cnn.com/2014/11/18/living/gallery/hybrid-food-mashups/index.html
558821567111524352,http://www.cnn.com/2015/01/22/living/cnnphotos-dog-shadows/index.html
557715444237631489,http://www.cnn.com/specials/politics/hambycast
558778133277454336,http://www.cnn.com/2015/01/21/health/disneyland-measles/index.html
560441950491664384,http://money.cnn.com/gallery/pf/2015/01/27/best-jobs-2015/index.html
568402354049056769,http://www.cnn.com/2015/02/18/entertainment/feat-beyonce-makeup-photos/index.html
558714041246703617,http://www.cnn.com/2015/01/23/politics/mitt-romney-is-beating-hillary-clinton-at-facebook/index.html
558969198601588736,http://www.cnn.com/2015/01/23/travel/skymall-tribute/index.html
557762001326579716,http://www.cnn.com/2015/01/20/world/australia-manus-island-png-asylum/index.html
557738498028228608,https://twitter.com/cnnpolitics/status/557737077081931777
557737207726080001,https://twitter.com/cnnpolitics/status/557737077081931777
557738498028228608,https://twitter.com/cnnpolitics/status/557737077081931777
557737207726080001,https://twitter.com/cnnpolitics/status/557737077081931777
557738562771505152,https://twitter.com/cnnpolitics/status/557738326506340352
557741778984763393,https://twitter.com/cnnpolitics/status/557741531336306689
561955004018597889,http://www.cnn.com/2015/02/01/middleeast/isis-japan-jordan-hostages/index.html
561832911989915648,http://www.cnn.com/2015/02/01/middleeast/isis-japan-jordan-hostages/index.html
561955004018597889,http://www.cnn.com/2015/02/01/middleeast/isis-japan-jordan-hostages/index.html
561832911989915648,http://www.cnn.com/2015/02/01/middleeast/isis-japan-jordan-hostages/index.html
562070180000702464,http://www.cnn.com/2015/02/01/us/weather/index.html
560680656804397057,http://www.cnn.com/2015/01/29/us/california-sierra-nevada-red-fox/index.html
565073155673587712,http://www.cnn.com/2015/02/09/us/gallery/northeast-weather-0209/index.html
562142740541358080,http://money.cnn.com/2015/01/30/news/economy/obama-middle-class-economics/index.html
568507897782476800,http://www.cnn.com/2015/02/19/entertainment/feat-eddie-murphy-norm-macdonald-bill-cosby-snl/index.html
562083995648016385,http://www.cnn.com/2015/02/01/living/feat-super-bowl-halftime-show/index.html
562095765372567553,http://money.cnn.com/gallery/media/2015/01/16/super-bowl-ads/index.html
562197464510652416,http://www.cnn.com/2015/02/02/us/super-bowl-5-things/index.html
561952456876494848,http://www.cnn.com/2015/02/01/us/flight-cancellations/index.html
560822298085580801,http://www.cnn.com/2015/01/29/us/california-sierra-nevada-red-fox/index.html
562045560493207552,http://money.cnn.com/2015/02/01/media/super-bowl-ad-review/index.html
568630915943034880,http://www.cnn.com/2015/02/19/asia/modi-suit-auction/index.html
566439277752381440,http://www.cnn.com/2015/02/13/us/new-york-homicide-record/index.html
560960456622604288,http://www.cnn.com/2015/01/28/health/california-measles-outbreak/index.html
558052265484120066,http://www.cnn.com/2015/01/21/europe/germany-pegida-hitler-pose-bild/index.html
558052474624675840,https://twitter.com/outfrontcnn/status/558052405926191107
562215714078359552,http://www.cnn.com/2015/02/02/us/super-bowl-5-things/index.html
566492128931348480,http://www.cnn.com/2015/02/13/entertainment/feat-breakfast-club-theaters-anniversary/index.html
559306230788026368,http://www.cnn.com/2015/01/25/us/michigan-pregnant-mom-911-call/index.html
562235149484830721,http://www.cnn.com/2015/02/01/entertainment/whitney-houston-daughter-hospitalized/index.html
559764118815907840,http://www.cnn.com/2015/01/26/us/weather-storm/index.html
565321919793082368,http://www.cnn.com/2015/02/03/us/mcstay-family-chase-merritt/index.html
561165335970480128,https://twitter.com/newday/status/561161604981460992
558678479789916160,http://money.cnn.com/2015/01/23/technology/jack-ma-alibaba-baby-world-economic-forum/index.html
569169195776278529,http://money.cnn.com/2015/02/20/news/economy/obamacare-penalty/index.html
558300648819531776,http://money.cnn.com/interactive/news/economy/davos/global-wage-calculator/index.html
557469768677326849,http://www.cnn.com/2015/01/19/politics/obama-popular-state-of-the-union/index.html
568968403429384193,http://www.cnn.com/2015/02/20/entertainment/oscars-envelope-things-to-know/index.html
562941245396643840,http://www.cnn.com/2015/02/03/world/taiwan-plane-crash-transasia/index.html
563006901714427905,http://www.cnn.com/2015/02/03/politics/measles-vaccines-capitol-hill-john-boehner/index.html
562964609540571137,http://www.cnn.com/2015/02/04/asia/taiwan-plane-crash-transasia/index.html
574983179737628674,http://www.cnn.com/videos/us/2015/03/09/pkg-howell-oklahoma-fraternity-racist-chant.cnn
569238442313441281,http://www.cnn.com/videos/tv/2015/02/21/smerconish-commentary-02212015.cnn
575049829287616512,http://www.cnn.com/2015/03/09/living/finding-jesus-q-a-john-the-baptist/index.html
559662179608453120,http://www.cnn.com/2015/01/26/us/weather-storm/index.html
560388803484192768,http://money.cnn.com/2015/01/28/technology/china-censorship-vpn-great-firewall/index.html
557629029998923777,http://www.cnn.com/2015/01/20/world/yemen-violence/index.html
557646548180692993,http://www.cnn.com/2015/01/20/africa/kenya-playground-children-tear-gassed/index.html
558625330391293954,http://www.cnn.com/2015/01/23/middleeast/feat-egypt-king-tutankhamun-beard/index.html
563082041529761792,http://www.cnn.com/2015/02/04/opinion/safina-killer-whale-lolita/index.html
563087954248478722,http://money.cnn.com/2015/02/04/technology/silk-road-guilty-ulbricht/index.html
569634279292047360,http://www.cnn.com/interactive/2015/01/entertainment/oscar-ballot/
558909055436345345,http://www.cnn.com/2015/01/24/asia/airasia-disaster/index.html
562054523012005888,http://www.cnn.com/2015/01/30/opinion/steiner-domestic-violence/index.html
560055764891742208,http://www.cnn.com/2015/01/24/us/gallery/northeast-weather/index.html
569225125251440640,http://www.cnn.com/2013/02/21/showbiz/gallery/memorable-oscar-fashion/index.html
563394203473158144,http://money.cnn.com/2015/02/05/media/amy-pascal-resigns-sony/index.html
561964304854171649,http://www.cnn.com/2015/01/30/world/iyw-silva-nfl-to-teacher-text/index.html
569813517538340864,http://money.cnn.com/2015/02/23/investing/honda-ceo-resignation/index.html
559068691724111874,http://www.cnn.com/2015/01/24/politics/sarah-palin-2016/index.html
566236392528048129,http://www.cnn.com/2015/02/13/tech/spot-robot-dog-google/index.html
566994584606367746,http://www.cnn.com/2015/02/13/politics/clinton-new-york-times-oped/index.html
563769678519341056,http://www.cnn.com/2015/02/06/politics/snapchat-sean-duffy-congress/index.html
562176979857051648,http://money.cnn.com/2015/02/02/news/companies/china-minsheng-bank-corruption/index.html
566315505175498752,http://www.cnn.com/videos/tv/2015/02/13/ac-berman-on-brian-williams-war-stories.cnn
570009568132128769,http://www.cnn.com/2015/02/23/us/us-al-shabaab-preparedness/index.html
563833897268834304,http://www.cnn.com/2015/02/06/politics/biden-visit-iowa/index.html
560238642556588033,https://twitter.com/outfrontcnn/status/560238567968870400
562395483524837377,http://money.cnn.com/2015/02/02/news/companies/radioshack-trading-suspended/index.html
559571550827851776,http://www.cnn.com/2015/01/25/asia/malaysia-airlines-website-hacked/index.html
559694201211064320,http://www.cnn.com/2015/01/26/us/weather-storm/index.html
564401095276253184,http://www.cnn.com/2015/02/08/us/powerball-jackpot/index.html
563224280365031424,http://www.cnn.com/2015/02/05/us/plane-crash-tv-station/index.html
568818739413688321,http://www.cnn.com/2015/02/20/entertainment/lw-actresses-oscars-2015/index.html
562597141454278656,http://www.cnn.com/2015/02/03/politics/rubio-cuba-hearing/index.html
565178587633188867,http://www.cnn.com/2015/02/10/world/isis-hostage-mueller/index.html
567693778270814211,http://money.cnn.com/2015/02/15/technology/security/kaspersky-bank-hacking/index.html
567647404267433984,http://www.cnn.com/2015/02/16/africa/isis-libya-north-africa/index.html
570744356543565825,http://www.cnn.com/videos/world/2015/02/25/ct-uk-brit-awards-madonna-falls-offstage.cnn
569836591205761024,http://www.cnn.com/2015/02/22/entertainment/oscars-2015-academy-awards-feat/index.html
565312961406054401,https://twitter.com/outfrontcnn/status/565312556030771202
568454410545856513,http://ireport.cnn.com/docs/DOC-1217177
568216481865060352,http://ireport.cnn.com/docs/DOC-1217177
568454410545856513,http://ireport.cnn.com/docs/DOC-1217177
568216481865060352,http://ireport.cnn.com/docs/DOC-1217177
568069997211156481,http://www.cnn.com/2015/02/17/politics/snowball-fight-federal-shutdown/index.html
560039584298721280,http://www.cnn.com/2015/01/27/tech/facebook-instagram-down/index.html
560992083612147714,http://www.cnn.com/2015/01/28/opinion/lister-bad-month-for-isis/index.html
560999663566716928,http://www.cnn.com/2015/01/24/living/feat-humans-of-new-york-harvard-fundraiser/index.html
565545246663401472,http://www.cnn.com/2015/02/11/europe/besieged-ukraine-town/index.html
572727267551543296,http://www.cnn.com/2015/03/02/politics/hillary-clinton-2016-emails-secretary-of-state/index.html
562766802779136001,https://twitter.com/outfrontcnn/status/562763951663222785
562822897442369536,http://www.cnn.com/2015/02/02/asia/india-coal-mine-energy/index.html
569922307189182464,http://www.cnn.com/2015/02/22/politics/carly-fiorina-hp/index.html
560163599675842561,http://www.cnn.com/2015/01/27/politics/sarah-palin-donald-trump-2016/index.html
560209079780794368,http://www.cnn.com/videos/tv/2015/01/27/lead-pkg-marsh-cancelled-flights-snowstorm.cnn
565151797212622848,http://www.cnn.com/2015/02/09/travel/feat-crater-of-diamonds-park-find/index.html
563041413013962752,http://www.cnn.com/2015/02/04/world/isis-jordan-reaction/index.html
565524509663698945,http://www.cnn.com/2015/02/11/politics/isis-aumf-white-house-congress/index.html
567115017737469952,http://money.cnn.com/tools/retireyoung/
569955537573584896,http://www.cnn.com/2015/02/23/us/us-al-shabaab-preparedness/index.html
568559786821869568,http://www.cnn.com/videos/tv/2015/02/19/lead-pkg-marsh-travel-winter-freez.cnn
565671758993555457,http://www.cnn.com/2015/02/11/world/isis-mueller/index.html
568549046480191488,http://www.cnn.com/2015/02/19/us/bobbi-kristina-hospitalized/index.html
565258324112072704,http://www.cnn.com/2015/02/03/politics/twitter-washington-office/index.html
561331107908427777,https://twitter.com/outfrontcnn/status/561326327282663424
568733867487703041,http://www.cnn.com/2015/02/20/politics/oscars-political-donations-crowdpac/index.html
569412599827324928,http://www.cnn.com/2015/02/22/us/bobbi-kristina-hospitalized/index.html
570058258997772289,http://www.cnn.com/videos/politics/2015/02/23/tsr-pkg-bash-giuliani-obama-comments-gop-effect.cnn
563185331592519681,http://www.cnn.com/2015/02/04/us/maryland-high-school-shooting/index.html
565325989425999872,http://money.cnn.com/2015/02/10/media/nbc-brian-williams-suspended/index.html
565348998232682498,http://www.cnn.com/videos/entertainment/2015/02/11/erin-stelter-brian-williams-suspended-six-months.cnn
568779700987760641,http://edition.cnn.com/2015/02/20/equestrian/horse-cloning-olympics/index.html
572109156842278913,http://www.cnn.com/2015/03/01/entertainment/feat-happy-birthday-justin-bieber/index.html
569576540163477505,http://www.cnn.com/2015/02/22/middleeast/isis-crisis/index.html
570408495406817280,http://www.cnn.com/2015/02/19/living/bible-not-jesus/index.html
565566951515496451,http://money.cnn.com/2015/02/11/pf/best-time-to-buy-airfare/index.html
568911819659726848,http://www.cnn.com/2015/02/19/world/how-isis-makes-money/index.html
563321183782064128,http://www.cnn.com/2015/02/04/politics/2016-republicans-middle-class/index.html
569641501854179328,http://www.cnn.com/2015/02/20/entertainment/oscars-2015-movies-what-to-watch-feat/index.html
569722807023755264,http://www.cnn.com/2015/02/22/entertainment/oscars-2015-winners-list-feat/index.html
569249112513744897,http://ireport.cnn.com/docs/DOC-1217877
565699035152265216,http://www.cnn.com/videos/world/2015/02/11/tsr-dnt-todd-mueller-failed-rescue.cnn
572310339200651264,http://www.cnn.com/2015/03/02/us/marijuana-seizure/index.html
572296549700640768,http://www.cnn.com/2015/03/02/us/los-angeles-police-shooting/index.html
571450154852745216,http://www.cnn.com/2015/02/27/europe/russian-politician-killed/index.html
571438169369001985,http://www.cnn.com/2015/02/27/europe/russian-politician-killed/index.html
571450154852745216,http://www.cnn.com/2015/02/27/europe/russian-politician-killed/index.html
571438169369001985,http://www.cnn.com/2015/02/27/europe/russian-politician-killed/index.html
565699410802118656,http://www.cnn.com/videos/us/2015/02/11/lead-dnt-malveaux-unc-shooting.cnn
563411967944048640,http://money.cnn.com/2015/02/05/media/brian-williams-iraq/index.html
567483989553065985,http://www.cnn.com/videos/us/2015/02/16/tsr-west-virginia-train-derailment-explosion.cnn
560775626366271488,http://www.cnn.com/2015/01/29/africa/ebola-virus/index.html
563502493192052738,http://money.cnn.com/2015/02/05/news/economy/russia-north-korea/index.html
563572567160946689,http://www.cnn.com/2015/02/05/asia/modi-lookalike/index.html
563482023449604096,http://www.cnn.com/2015/02/05/opinion/seres-herbal-supplements/index.html
569571997430222849,http://www.cnn.com/2015/02/21/living/feat-sadie-robertson-sherri-hill-nyfw/index.html
572486669309386752,http://www.cnn.com/2015/03/02/us/proud-son-of-immigrant-irpt/index.html
571651251005476864,http://www.cnn.com/2015/02/27/us/lupita-nyongo-dress-recovered/index.html
560983650385555456,https://twitter.com/outfrontcnn/status/560966279855493122
570002627104264192,http://www.cnn.com/2015/02/23/politics/dhs-shutdown-funding-vote/index.html
564428235434643457,http://edition.cnn.com/2015/02/05/skiing/bode-miller-crash-ski-world-championships/index.html
563875283967938562,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563753891750490112,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563748264231829504,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563875283967938562,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563753891750490112,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563748264231829504,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563875283967938562,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563753891750490112,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
563748264231829504,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
564154073323433984,http://www.cnn.com/2015/02/06/politics/snapchat-sean-duffy-congress/index.html
563760712875782144,http://www.cnn.com/2015/02/06/world/isis-jordan/index.html
573084231024439296,http://www.cnn.com/2015/03/04/politics/obamacare-supreme-court-oral-arguments/index.html
563767969084633088,http://www.cnn.com/2015/02/06/politics/week-in-review/index.html
567763659079041024,http://www.cnn.com/2015/02/17/opinion/costello-cindy-crawford/index.html
566239804271378432,http://www.cnn.com/2015/02/13/middleeast/isis-iraq/index.html
566069341729214465,http://www.cnn.com/2015/02/12/us/feat-amanda-knox-engaged/index.html
572625274749227009,http://www.cnn.com/2015/03/02/americas/venezuela-us-tensions/index.html
573105768418787328,http://www.cnn.com/2015/03/03/us/maternity-tourism-raids-california/index.html
569823689161748480,http://www.cnn.com/2015/02/23/entertainment/oscars-2015-5-things-gaga-glory-feat/index.html
570389320990920704,http://www.cnn.com/2015/02/24/us/winter-weather/index.html
570138414026231809,http://www.cnn.com/2015/02/24/us/winter-weather/index.html
570389320990920704,http://www.cnn.com/2015/02/24/us/winter-weather/index.html
570138414026231809,http://www.cnn.com/2015/02/24/us/winter-weather/index.html
573137778893983744,http://www.cnn.com/2015/03/04/politics/ben-carson-prisons-gay-choice/index.html
573191916214493186,http://www.cnn.com/2015/03/03/business/gallery/iwd-wisdom-of-women/index.html
573268672262868993,http://www.cnn.com/2015/03/04/politics/ambassador-attacked-south-korea/index.html
564066521325268992,http://www.cnn.com/2015/02/06/politics/week-in-review/index.html
563891181281492994,http://www.cnn.com/2015/02/06/entertainment/feat-jimmy-fallon-will-smith-it-takes-two/index.html
563854255703220224,http://www.cnn.com/2015/02/06/health/flu-numbers-today/index.html
564045772514426880,http://www.cnn.com/2015/02/07/world/isis-jordan/index.html
568018650822782976,http://www.cnn.com/2015/02/18/politics/poll-2016-race-hillary-clinton-jeb-bush/index.html
566379577594114048,http://www.cnn.com/videos/us/2015/02/12/dnt-iowa-dog-finds-owner-in-hospital.kcrg
566381809819451392,http://www.cnn.com/2015/02/13/entertainment/feat-big-bird-on-twitter/index.html
564104321097543680,http://www.cnn.com/videos/world/2015/02/07/pkg-romo-mexico-acapulco-bodies-found.cnn
566464502171205632,http://www.cnn.com/2015/02/13/entertainment/gary-owens-obit/index.html
570433076871843842,http://www.cnn.com/videos/us/2015/02/24/mxp-man-bionic-eye-sees-wife-first-time.hln
566537418770104320,http://www.cnn.com/2015/02/12/tech/mci-scanadu-tricorder/index.html
562543754901745664,http://money.cnn.com/2015/02/02/news/economy/london-population-record/index.html
571489992674971648,http://money.cnn.com/2015/02/24/pf/taxes/tax-audit-red-flags/index.html
564505834886299650,http://www.cnn.com/videos/tv/2015/02/08/will-brian-williams-return-to-the-nbc-nightly-news.cnn
572947321002041344,http://money.cnn.com/2015/03/03/news/economy/obamacare-subsidies-supreme-court-king-burwell/index.html
574759707396677632,http://www.cnn.com/shows/wonder-list
566719911742177280,http://www.cnn.com/2015/02/14/living/feat-cindy-crawford-body/index.html
564365479826182144,http://www.cnn.com/2015/02/08/us/powerball-jackpot/index.html
572657174306037761,http://www.cnn.com/2015/03/01/politics/obama-benjamin-netanyahu-clash/index.html
570417971543216129,http://www.cnn.com/2015/02/24/entertainment/pee-wee-herman-new-movie-netflix-feat/index.html
574042009494749184,http://ireport.cnn.com/docs/DOC-1221549
562657526370828288,http://money.cnn.com/2015/02/03/technology/innovationnation/uber-self-driving-cars/index.html
562637487307513858,http://www.cnn.com/2015/02/02/middleeast/saudi-yemen-robertson/index.html
562611904099540993,http://money.cnn.com/2015/02/03/investing/bp-slashes-spending/index.html
567028716233314304,http://www.cnn.com/2015/02/15/europe/denmark-shooting/index.html
567026781904191488,http://www.cnn.com/2015/02/15/europe/denmark-shooting/index.html
566872199597146112,http://www.cnn.com/2015/02/15/europe/denmark-shooting/index.html
567028716233314304,http://www.cnn.com/2015/02/15/europe/denmark-shooting/index.html
567026781904191488,http://www.cnn.com/2015/02/15/europe/denmark-shooting/index.html
566872199597146112,http://www.cnn.com/2015/02/15/europe/denmark-shooting/index.html
564483884155293696,http://edition.cnn.com/2015/02/08/golf/golf-billy-casper-dead/index.html
570682287324426241,http://money.cnn.com/2015/02/24/investing/how-to-retire-rich/index.html
567005530980233216,http://www.cnn.com/2015/02/15/entertainment/feat-snl-40-reunion-nsync/index.html
564884038876286977,http://www.cnn.com/videos/tech/2015/02/09/samsung-eavesdropping-tv.hln
562054440270966784,http://www.cnn.com/2013/02/01/showbiz/music/super-bowl-halftime-shows-best-worst/index.html
570726699505217538,http://www.cnn.com/2015/02/25/health/duodeonoscopes-cleaning-issue/index.html
571092006300229632,http://www.cnn.com/2015/02/26/politics/cpac-snapchat/index.html
569683365357621248,http://www.cnn.com/videos/entertainment/2015/02/19/oscars-seat-filler-orig.cnn
570877619304042496,http://www.cnn.com/2015/02/26/us/washington-police-shooting/index.html
564728283548622848,http://www.cnn.com/2015/02/09/us/northeast-snow/index.html
573371394542727168,http://money.cnn.com/2015/03/04/technology/mark-zuckerberg-hiring-advice/index.html
570938892884385792,http://www.cnn.com/2015/02/26/us/washington-police-shooting/index.html
572438233805668352,http://www.cnn.com/2015/03/02/americas/canada-mystery-tunnel/index.html
570743208784867328,http://www.cnn.com/2015/02/25/politics/supreme-court-fish-sarbanes-oxley/index.html
562224620955504640,https://twitter.com/newday/status/562219361415340033
565085167736193024,http://www.cnn.com/2015/02/09/us/chris-kyle-american-sniper/index.html
570695680588685314,http://ireport.cnn.com/docs/DOC-1219401
564779545992372227,http://www.cnn.com/2015/02/09/entertainment/feat-grammys-2015-wrap-sam-smith-kanye/index.html
568825358319017985,http://www.cnn.com/2015/02/19/us/gallery/irpt-niagara-falls/index.html
568571953797308416,http://www.cnn.com/2015/02/19/us/gallery/irpt-niagara-falls/index.html
568825358319017985,http://www.cnn.com/2015/02/19/us/gallery/irpt-niagara-falls/index.html
568571953797308416,http://www.cnn.com/2015/02/19/us/gallery/irpt-niagara-falls/index.html
564836045829980161,http://money.cnn.com/2015/02/09/technology/security/car-hack/index.html
568606072262430720,http://www.cnn.com/videos/tech/2015/02/18/pkg-orig-nasa-send-submarine-space-titan.cnn
571135706745192449,http://www.cnn.com/2015/02/26/middleeast/isis-antiquities-vandalism/index.html
567328619085983744,http://money.cnn.com/2015/02/16/technology/faa-drone-rules-amazon/index.html
564917444050190336,http://www.cnn.com/2015/02/07/us/northeast-snow/index.html
562410748002172928,https://twitter.com/outfrontcnn/status/562410341737328640
573721442442997760,http://www.cnn.com/2015/03/05/us/georgia-officer-killed/index.html
563102452409729025,http://www.cnn.com/2015/02/04/us/navy-carrier-through-rainbow/index.html
562743661864431617,http://www.cnn.com/videos/us/2015/02/02/erin-blackwell-dnt-bobbi-kristina-brown-coma.cnn
573639776177381377,http://www.cnn.com/2015/03/05/entertainment/harrison-ford-plane-crash/index.html
562544243713908737,http://www.cnn.com/2015/02/02/politics/immigration-funding-bill-vote/index.html
564996394847440896,http://www.cnn.com/2015/02/09/politics/chris-christie-2016-candidate-iowa/index.html
557731105756184576,http://www.cnn.com/2015/01/19/politics/alan-gross-state-of-the-union/index.html
567451741990690817,http://www.cnn.com/2015/02/16/us/maryland-kentucky-shooting/index.html
565060919177535488,http://www.cnn.com/2015/02/10/us/northeast-snow/index.html
565075728379949056,http://www.cnn.com/2015/02/10/us/11-year-old-charged-with-murder/index.html
564967113731735552,http://money.cnn.com/2015/02/09/media/brian-williams-future/index.html
565027575752556544,http://www.cnn.com/2015/02/10/us/pennsylvania-dorm-room-killing/index.html
557708110702608384,https://twitter.com/cnnpolitics/status/557707825917755392
567544757497626624,http://www.cnn.com/2015/02/16/us/american-sniper-chris-kyle-trial/index.html
557732377024536576,https://twitter.com/cnnpolitics/status/557731952250597377
574910112508178432,http://www.cnn.com/2015/03/08/middleeast/solar-impulse-flight/index.html
574959707145703424,http://www.cnn.com/2015/03/06/health/hearing-loss-loud-music/index.html
557915702284132353,http://www.cnn.com/2015/01/20/health/disneyland-measles/index.html
557897710653943808,http://money.cnn.com/2015/01/21/investing/obama-sotu-6-companies/index.html
575154951124549633,http://money.cnn.com/2015/03/09/autos/tesla-china-job-cuts/index.html
567769163385819136,http://www.cnn.com/2015/02/17/opinion/legend-education-passions/index.html
575453322028564480,http://www.cnn.com/2015/03/10/us/oklahoma-racist-chant/index.html
575343496502059008,http://www.cnn.com/2015/03/10/us/oklahoma-racist-chant/index.html
575453322028564480,http://www.cnn.com/2015/03/10/us/oklahoma-racist-chant/index.html
575343496502059008,http://www.cnn.com/2015/03/10/us/oklahoma-racist-chant/index.html
571210362391040000,http://www.cnn.com/2015/02/27/us/aaron-hernandez-trial/index.html
565805073532739584,http://www.cnn.com/2015/02/12/europe/ukraine-conflict/index.html
558096811198386176,http://www.cnn.com/2015/01/20/living/feat-md-free-range-parents-under-attack/index.html
575434917456265216,http://money.cnn.com/2015/03/10/investing/strong-dollar-pros-cons/index.html
569286162378072067,http://www.cnn.com/videos/tv/2015/02/18/exp-erin-dnt-lah-isis-propaganda-war.cnn
571491212282109952,http://www.cnn.com/videos/entertainment/2015/02/28/orig-natpkg-william-shatner-leonard-nimoy.cnn
571677847162654720,http://www.cnn.com/2015/02/27/politics/conservative-boehner-coup-plot/index.html
565264954832736259,http://www.cnn.com/2015/02/10/us/new-york-gurley-shooting-indictment/index.html
574867325784080384,http://www.cnn.com/2015/03/07/us/gallery/selma-50th-anniversary/index.html
565318013327785985,http://www.cnn.com/videos/intl_tv/2015/02/10/tsr-dnt-sciutto-isis-handbook.cnn
572075378409390080,http://www.cnn.com/2015/02/27/politics/the-dress-llama-cpac-twitter/index.html
572113219894042624,http://www.cnn.com/2015/02/27/politics/obama-leonard-nimoy-death/index.html
558369324302630914,http://www.cnn.com/2015/01/22/us/asteroid-fly-by/index.html
