src,filename,href,title
cnn,1JQfxIL,http://money.cnn.com/2015/01/29/investing/shake-shack-ipo-pricing/index.html,"Shake Shack set to shake up Wall Street - Jan. 29, 2015 "
cnn,1JQfxIL%0D.1,http://money.cnn.com/2015/01/29/investing/shake-shack-ipo-pricing/index.html,"Shake Shack set to shake up Wall Street - Jan. 29, 2015 "
cnn,1JrcUQE,http://www.cnn.com/2015/02/19/us/weather-how-cold-is-it/index.html,"Shiver me timbers, it's cold! - CNN.com"
cnn,1JRFjMN,http://edition.cnn.com/2015/01/29/tennis/kim-sears-swearing-outburst-australian-open/index.html,Andy Murray's fiancee caught unleashes abuse - CNN.com
cnn,1JSCLxY,http://www.cnn.com/2015/01/30/middleeast/isis-attack/index.html,ISIS launches attack on Kirkuk - CNN.com
cnn,1JSxJou,http://www.cnn.com/2015/02/26/world/space-black-hole-new/index.html,Scientists discover supermassive black hole - CNN.com
cnn,1Jt2wo7,http://www.cnn.com/2015/01/25/us/new-horizons-encounter-pluto/index.html,Close encounter with Pluto getting under way  - CNN.com
cnn,1JtF20h,http://www.cnn.com/2015/01/23/asia/isis-japan-hostages/index.html,Report: ISIS to release statement about hostages - CNN.com
cnn,1JTgL63,http://www.cnn.com/2015/01/30/us/fbi-most-wanted-addition/index.html,Ex-D.C. cab driver - CNN.com
cnn,1JU2F7K,http://www.cnn.com/2015/02/26/americas/canada-missing-teens/index.html,Missing Canadian teenagers may have link to ISIS - CNN.com
cnn,1JU4ZMc,http://money.cnn.com/2015/02/26/news/economy/food-waste/index.html,"The world wastes $400 billion in food every year - Feb. 26, 2015 "
cnn,1JuAvfX,http://www.cnn.com/2015/01/26/tech/gallery/nasa-year-of-light-photos-cosmos/index.html,NASA  images celebrate 'Year of Light' - CNN.com
cnn,1JUvOzT,http://www.cnn.com/2015/02/27/living/blue-black-white-gold-dress-ugly-feat/index.html,The color doesn't matter -- the dress is ugly - CNN.com
cnn,1JUvOzT,http://www.cnn.com/2015/02/27/living/blue-black-white-gold-dress-ugly-feat/index.html,The color doesn't matter -- the dress is ugly - CNN.com
cnn,1JvMrkZ,http://www.cnn.com/2015/02/21/us/kansas-mid-air-jet-crash/index.html,$22 million mid-air jet crash killed...no one - CNN.com
cnn,1JwvPK9,http://money.cnn.com/2015/02/20/real_estate/pets-san-francisco/index.html,"No dogs allowed: San Francisco's pet housing crisis - Feb. 20, 2015 "
cnn,1Jxg3ys,http://money.cnn.com/infographic/luxury/how-do-airlines-legroom-compare/index.html,Legroom: How airlines compare - CNNMoney
cnn,1Jxi8KL,http://money.cnn.com/2015/01/23/pf/taxes/phishing-tax-scams/index.html,"IRS warns of phishing tax scams, fake emails - Jan. 23, 2015 "
cnn,1JXVzvx,http://www.cnn.com/2015/01/31/entertainment/feat-game-of-thrones-season-5-trailer/index.html,"New ""Game of Thrones"" trailer: Must see or total bust? - CNN.com"
cnn,1JzVoo7,http://www.cnn.com/2015/01/24/world/isis-japan-hostages/index.html,ISIS claims it's beheaded one Japanese hostage - CNN.com
cnn,1JzVoo7,http://www.cnn.com/2015/01/24/world/isis-japan-hostages/index.html,ISIS claims it's beheaded one Japanese hostage - CNN.com
cnn,1JZYhAG,http://www.cnn.com/2015/02/01/politics/huckabee-gay-marriage/index.html,"Huckabee compares gay marriage to drinking, swearing - CNN.com"
cnn,1K00qfV,http://www.cnn.com/2015/02/01/politics/john-mccain-henry-kissinger-scum/index.html,McCain defends 'low-life scum' remark - CNN.com
cnn,1K00VGE,http://www.cnn.com/2015/02/01/politics/obama-radical-islam-terrorism-war/index.html,Why Obama won't call terror fight a war on radical Islam - CNN.com
cnn,1K013WN,http://www.cnn.com/2015/02/01/politics/christie-london-trip/index.html,Chris Christie to meet with David Cameron on U.K. trip - CNN.com
cnn,1K013WN,http://www.cnn.com/2015/02/01/politics/christie-london-trip/index.html,Chris Christie to meet with David Cameron on U.K. trip - CNN.com
cnn,1K08ehJ,http://www.cnn.com/2015/02/01/politics/scott-walker-on-2016-isis-immigration/index.html,Walker - CNN.com
cnn,1K0h0My,http://www.cnn.com/2015/02/01/politics/paul-ryan-mitt-romney-bittersweet/index.html,Ryan: Romney bowing out 'bittersweet' - CNN.com
cnn,1K0OsTj,http://www.cnn.com/2015/02/01/africa/nigeria-boko-haram-maiduguri/index.html,Nigeria: Boko Haram attacks Maiduguri again  - CNN.com
cnn,1K1deCz,http://www.cnn.com/2015/02/01/us/gallery/super-bowl-xlix/index.html,Super Bowl XLIX: The best photos - CNN.com
cnn,1K4lou9,http://www.cnn.com/2015/02/02/health/cdc-january-measles-report-disney/index.html,CDC: 102 measles case in January - CNN.com
cnn,1K4pu5m,http://www.cnn.com/2015/02/02/politics/chaffetz-wants-nfl-gooddell-grilling/index.html,Top Republican lawmaker wants to put NFL commissioner in the hot seat - CNN.com
cnn,1K54RGg,http://money.cnn.com/2015/02/02/media/super-bowl-ratings/index.html,"Super Bowl XLIX posts the largest audience in TV history - Feb. 2, 2015 "
cnn,1K6YjoA,https://twitter.com/outfrontcnn/status/560597283457081344,"OutFrontCNN on Twitter: ""Massachusetts city buried under 34 inches of snow. @BrianToddCNN has the latest: http://t.co/BfyIHBo3VH @CNN http://t.co/Lw77nmVZfL"""
cnn,1K7R7xL,http://www.cnn.com/2015/03/02/us/nina-pham-hospital-lawsuit/index.html,Texas nurse who contracted Ebola sues hospital chain - CNN.com
cnn,1K7xV3d,http://www.cnn.com/2015/03/01/europe/emwazi-emails-cage/index.html,Emwazi's journey to Jihadi John: What do emails reveal? - CNN.com
cnn,1K8bVSu,http://www.cnn.com/2015/02/03/living/feat-harper-lee-new-book/index.html,"Harper Lee to publish new book, sequel to 'Mockingbird' - CNN.com"
cnn,1K8cgEL,http://www.cnn.com/2015/02/03/us/weather/index.html,Northeast gets second winter blast in a week - CNN.com
cnn,1K8XFJe,http://money.cnn.com/2015/02/03/news/companies/fifty-shades-of-grey-target/index.html,"Fifty Shades of Grey sex toys hit stores like Target - Feb. 3, 2015 "
cnn,1K9BUfU,http://www.cnn.com/interactive/2015/03/opinion/ctl-child-poverty/,The poor kids of Silicon Valley
cnn,1K9c3RB,http://www.cnn.com/2015/02/03/tech/skytran-levitating-pods/index.html,"SkyTran's levitating pods, a taxi for the sky? - CNN.com"
cnn,1KAFDOd,http://www.cnn.com/2015/02/07/politics/joe-biden-putin-ukraine/index.html,Biden to Putin: Get out of Ukraine - CNN.com
cnn,1KcMTl8,http://www.cnn.com/2015/02/03/us/selfie-plane-crash/index.html,NTSB: Selfies likely caused Colorado plane crash - CNN.com
cnn,1KcqeUf,http://www.cnn.com/2015/01/29/living/feat-taylor-swift-trademarks/index.html,Taylor Swift trademarks 'This sick beat'  - CNN.com
cnn,1KCTRhR,http://money.cnn.com/2015/02/08/media/buzzfeed-interviewing-obama/index.html,"BuzzFeed editor to interview President Obama - Feb. 8, 2015 "
cnn,1KD7s8C,http://www.cnn.com/2015/02/08/us/pennsylvania-mall-shooting/index.html,Police: Man arrested in Pittsburgh-area mall shooting  - CNN.com
cnn,1KdQgGF,http://www.cnn.com/videos/health/2015/01/29/nr-phillips-whole-life-fertility-plan.cnn,CNN anchors get personal about fertility - CNN Video
cnn,1KejzuB,http://money.cnn.com/2015/02/04/media/brian-williams-recants-iraq-story/index.html,"NBC's Brian Williams recants Iraq attack story - Feb. 4, 2015 "
cnn,1KEk9lI,http://www.cnn.com/2015/02/10/politics/obama-eight-years-later/index.html,Grading Obama: Eight years later - CNN.com
cnn,1KErDD7,http://www.cnn.com/2015/02/08/africa/egypt-soccer-violence/index.html,"Soccer fans, police clash in Cairo, Egypt; 19 dead - CNN.com"
cnn,1KFDiU6,http://www.cnn.com/2015/02/10/europe/france-strauss-kahn-trial/index.html,Ex-IMF chief Strauss-Kahn testifies on pimping charges - CNN.com
cnn,1KFvujy,http://money.cnn.com/2015/02/08/news/economy/russia-economy/index.html,"Russia: How long until the economy cracks? - Feb. 8, 2015 "
cnn,1KG1kyk,http://www.cnn.com/2015/02/10/living/cuddle-con-irpt/index.html,Cuddling convention happens on Valentine's Day  - CNN.com
cnn,1KG2gRx,http://www.cnn.com/2015/02/09/travel/world-top-selfie-spots/index.html,Most popular place in the world to take a selfie? - CNN.com
cnn,1Kg5vEt,http://money.cnn.com/2015/03/03/autos/dodge-dealers/index.html,"Dodge warns that its own dealers are scamming customers - Mar. 3, 2015 "
cnn,1KG6yu8,http://www.cnn.com/2015/02/10/us/microscopic-snowflakes-irpt/index.html,Capturing snowflakes under a microscope - CNN.com
cnn,1KIjKP9,http://www.cnn.com/2015/02/11/us/chapel-hill-shooting/index.html,3 students killed in Chapel Hill shooting - CNN.com
cnn,1KISHDo,http://www.cnn.com/2015/02/10/middleeast/yemen-unrest/index.html,"U.S., UK pulls embassy staffers out of Yemen - CNN.com"
cnn,1KivCam,http://www.cnn.com/2015/02/05/living/feat-measles-persuading-anti-vaxxers/index.html,How to persuade anti-vaxxers to vaccinate  - CNN.com
cnn,1KIzUrJ,http://www.cnn.com/2015/02/10/world/ukraine-peace-deal-whats-next/index.html,Can new peace talks end the Ukraine fighting?  - CNN.com
cnn,1KKmonx,http://www.cnn.com/specials/impact-your-world,Impact Your World  - CNN.com
cnn,1KlRfdd,http://www.cnn.com/2015/03/04/politics/ferguson-justice-report-shocking/index.html,Ferguson police report: Most shocking parts - CNN.com
cnn,1KlS8z0,http://www.cnn.com/2015/02/05/us/missouri-fake-kidnapping/index.html,6-year-old boy 'kidnapped' for being nice to strangers - CNN.com
cnn,1KLwR20,http://www.cnn.com/2015/02/11/asia/transasia-crash-pilot-tests/index.html,TransAsia pilots grounded after failing flight test  - CNN.com
cnn,1KN8Vtl,http://www.cnn.com/2015/02/11/politics/bobby-jindal-common-core-conservative-hero/index.html,Bobby Jindal: The right's unlikely Common Core hero - CNN.com
cnn,1KNqXNI,http://www.cnn.com/2015/02/12/politics/democratic-national-convention-2016-philadelphia/index.html,2016 Democratic National Convention in Philadelphia - CNN.com
cnn,1KNUg0I,http://money.cnn.com/2015/02/11/media/house-of-cards-leak/index.html,"'House of Cards' episodes leak onto Netflix two weeks early - Feb. 11, 2015 "
cnn,1KnXgkp,http://www.cnn.com/videos/health/2015/02/03/newday-gupta-vaccines-do-not-cause-autism.cnn,Gupta: Vaccines do not cause autism - CNN Video
cnn,1KOOWzw,http://www.cnn.com/2015/03/09/us/ferguson-missouri-courts/index.html,"Judge resigns, Ferguson cases moved after DOJ report - CNN.com"
cnn,1KpB4Ik,http://www.cnn.com/2015/02/04/opinion/costello-american-identity/index.html,Are you American enough? (Opinion)  - CNN.com
cnn,1KpcVjm,http://money.cnn.com/interactive/news/economy/worlds-biggest-oil-producers/index.html,World’s Top Oil Producers - CNNMoney
cnn,1KPDTAZ,http://www.cnn.com/2015/02/12/world/gallery/world-press-photo-contest-2015/index.html,World Press Photo Contest 2015 - CNN.com
cnn,1KPNvxB,http://www.cnn.com/videos/politics/2015/02/12/tsr-dnt-bash-congress-weighs-isis-military-force.cnn,Congress weighing request to use military force on ISIS - CNN Video
cnn,1KPtkhj,http://ireport.cnn.com/docs/DOC-1214692,Snow collapsing in Slo-mo - CNN iReport
cnn,1Kq9Bq4,http://www.cnn.com/2015/02/06/us/detroit-commuter-gets-car/index.html,Detroit commuter who walked miles to work gets car - CNN.com
cnn,1KQhq6M,http://www.cnn.com/2015/02/12/entertainment/gallery/feat-breakfast-club-cast/index.html,'The Breakfast Club' cast: Where are they now? - CNN.com
cnn,1KRBrda,http://money.cnn.com/2015/02/12/media/brian-williams-investigation-questions/index.html,"What else has NBC News dug up on Brian Williams? - Feb. 12, 2015 "
cnn,1KsihdE,http://money.cnn.com/2015/02/04/investing/apple-bond-timing/index.html,"Apple's timing on bonds: Perfect - Feb. 4, 2015 "
cnn,1Kuzk4f,http://www.cnn.com/videos/us/2015/03/05/tsr-harrison-ford-plane-crash.cnn,Reports: Harrison Ford injured in plane crash - CNN Video
cnn,1KVutnt,http://money.cnn.com/2015/02/13/technology/view-master-virtual-reality/index.html,"The View-Master is back. Now it's virtual reality for kids. - Feb. 13, 2015 "
cnn,1KWV4n0,http://www.cnn.com/videos/world/2015/01/19/pkg-cuba-us-relations-penhaul-orig.cnn,How do new U.S.-Cuba relations impact you? - CNN Video
cnn,1KwXTZ2,http://www.cnn.com/2015/02/05/us/feat-barber-shames-misbehaving-kids/index.html,Try 'old man' haircut for misbehaving kids  - CNN.com
cnn,1KwzJxF,http://www.cnn.com/2015/02/04/living/feat-dartmouth-black-lives-matter/index.html,Dartmouth launches #BlackLivesMatter course - CNN.com
cnn,1KxJVG5,http://www.cnn.com/videos/world/2015/02/05/wolf-new-photos-of-airstrikes-against-isis.cnn,New photos of airstrikes against ISIS - CNN Video
cnn,1KZhF2f,http://www.cnn.com/videos/tv/2015/01/21/exp-erin-intv-schultz-obama-isis-use-of-force.cnn,Rep. Schultz: It's up to Congress to pass gun reform - CNN Video
cnn,1KZJsQ6,http://www.cnn.com/videos/politics/2015/01/21/orig-js-ac-cards-against-humanity-sotu.cnn,Members of Congress play Cards Against Humanity - CNN Video
cnn,1Kzn4Kl,http://www.cnn.com/2015/02/06/politics/fort-hood-purple-hearts/index.html,Fort Hood Victims to be awarded Purple Hearts - CNN.com
cnn,1L0muWh,http://www.cnn.com/2015/02/15/living/feat-pet-clones-irpt/index.html,Beloved pets meet their toy lookalikes - CNN.com
cnn,1L0oxfU,http://www.cnn.com/2015/01/20/us/birds-goop-bay-area/index.html,Hundreds of birds covered in mystery 'goop' - CNN.com
cnn,1L0zEoW,http://money.cnn.com/2015/01/20/news/kalashnikov-made-in-usa/index.html,"AK-47s: Soon to be made in USA - Jan. 20, 2015 "
cnn,1L1RoAq,http://www.cnn.com/2015/01/21/us/ferguson-darren-wilson-civil-rights-charges/index.html,Officials: Federal charges unlikely in Ferguson case - CNN.com
cnn,1L2gsGw,http://www.cnn.com/2015/02/12/tech/mci-scanadu-tricorder/index.html,Scanadu: The medical Tricorder from Star Trek is here - CNN.com
cnn,1L2oIGH,http://www.cnn.com/2015/02/15/living/feat-philip-levine-dies/index.html,Former United States poet laureate Philip Levine dies - CNN.com
cnn,1L3K8RR,http://www.cnn.com/2015/02/16/living/religion-week-hell/index.html,Religion's week from hell  - CNN.com
cnn,1L3y99A,http://www.cnn.com/2015/01/22/living/feat-seuss-oh-the-places-youll-go-25/index.html,"Dr. Seuss' 'Oh, The Places You'll Go!' turns 25 - CNN.com"
cnn,1L4k0cr,http://www.cnn.com/2015/01/22/us/bridgeton-police-shooting/index.html,Video shows man shot by police in New Jersey - CNN.com
cnn,1L5jeeZ,http://www.cnn.com/2015/01/23/us/bears-overdose-on-chocolate-irpt/index.html,Bears overdose on chocolate bait - CNN.com
cnn,1L6hstd,http://money.cnn.com/2014/09/16/luxury/global-billionaire-report/index.html,"Billionaire boom: Where the money is now - Sep. 16, 2014 "
cnn,1L7ySDU,http://www.cnn.com/2015/02/17/politics/most-embarrassing-obama-stunts-to-reach-millennials/index.html,5 most embarrassing White House stunts to reach Millennials - CNN.com
cnn,1L8J5jE,http://www.cnn.com/2015/02/14/living/feat-cindy-crawford-body/index.html,Cindy Crawford image stirs debate over 'real women' - CNN.com
cnn,1L9wwX3,http://www.cnn.com/2015/02/17/politics/drones-u-s-foreign-sales/index.html,U.S. allows foreign drone sales - CNN.com
cnn,1La4CtW,http://www.cnn.com/videos/us/2015/02/17/tsr-bts-harf-white-house-isis-extremism.cnn,Harf: We won't give terrorists 'religious credibility' - CNN Video
cnn,1LAc93H,http://money.cnn.com/gallery/autos/2015/02/24/consumer-reports-top-pcks/index.html,Overall Best - Tesla Model S - Consumer Reports' Top Picks - American cars are back - CNNMoney
cnn,1LbuqE8,http://www.cnn.com/2015/02/18/politics/jeb-bush-iraq-speech/index.html,Jeb Bush's foreign policy strategy: 'I am my own man' - CNN.com
cnn,1Lc9jmZ,http://www.cnn.com/2015/02/17/politics/snowball-fight-federal-shutdown/index.html,Huge DC snowball fight after weather-related shutdown  - CNN.com
cnn,1LcSyXb,http://www.cnn.com/2015/02/17/asia/china-beijing-rat-tribe/index.html,Meet the 'rat tribe' living in Beijing underground city - CNN.com
cnn,1LDR20r,http://www.cnn.com/shows/wonder-list,The Wonder List with Bill Weir - CNN.com
cnn,1LDR20r,http://www.cnn.com/shows/wonder-list,The Wonder List with Bill Weir - CNN.com
cnn,1LE0SRI,http://money.cnn.com/2015/02/24/media/keith-olbermann-suspended/index.html,"Keith Olbermann suspended for a week over Penn State tweets - Feb. 24, 2015 "
cnn,1LE4vHg,http://money.cnn.com/2015/02/24/news/economy/north-sea-oil-uk/index.html,"North Sea oil industry faces dire future - Feb. 24, 2015 "
cnn,1LeNBNm,http://ireport.cnn.com/docs/DOC-1217336,Snow Monster at Niagara Falls - CNN iReport
cnn,1LEOK0W,http://www.cnn.com/videos/world/2015/02/25/pkg-soares-uk-brit-awards-2015-sam-smith.cnn,Sam Smith: I want Ed Sheeran to win all the Brit Awards - CNN Video
cnn,1LEstlN,http://www.cnn.com/2015/02/18/opinion/cnnphotos-sutter-google-dutch-landscapes/index.html,Google Maps: When censorship is beautiful (Opinion) - CNN.com
cnn,1LgdLzs,http://www.cnn.com/2015/02/18/us/baltimore-washington-monument/index.html,Time capsule found in Baltimore's Washington Monument - CNN.com
cnn,1LGeDxx,http://www.cnn.com/2015/02/25/health/plague-gerbils-rats/index.html,Gerbils replace rats as main plague-spreading suspects - CNN.com
cnn,1LggMzF,http://money.cnn.com/interactive/pf/debt-collector/nightmares/index.html,Debt collection nightmares - CNNMoney
cnn,1LJa9Jc,http://www.cnn.com/2015/02/03/politics/twitter-washington-office/index.html,How Twitter is working to keep its D.C. dominance - CNN.com
cnn,1LjaZt9,http://ireport.cnn.com/docs/DOC-1217771,Frozen Florida - CNN iReport
cnn,1LJoO79,http://www.cnn.com/2015/02/02/politics/hillary-clinton-vaccines/index.html,Hillary Clinton trolls GOP with tweet backing vaccines - CNN.com
cnn,1LJpIRb,http://www.cnn.com/2015/02/03/politics/measles-vaccines-lindsey-graham-rand-paul/index.html,Graham rebukes Paul on vaccines - CNN.com
cnn,1Lkuku9,http://www.cnn.com/2015/02/20/entertainment/feat-cosby-tour-cancellations/index.html,Cancellations have dogged Cosby's tour - CNN.com
cnn,1LLsWTg,http://www.cnn.com/2015/02/25/politics/united-airlines-pilot-warning/index.html,United Airlines issues warning to pilots after review shows mistakes in cockpit - CNN.com
cnn,1LMszsA,http://money.cnn.com/2015/02/04/technology/amazon-purdue/index.html,"Amazon opens its first store - Feb. 4, 2015 "
cnn,1LnR3bA,http://www.cnn.com/2015/01/29/living/feat-likeagirl-super-bowl-ad/index.html,How to Super Bowl #LikeAGirl  - CNN.com
cnn,1LOwBxM,http://money.cnn.com/2015/02/26/news/economy/south-korea-adultery-condoms/index.html,"Condom maker surges after South Korea legalizes adultery - Feb. 26, 2015 "
cnn,1LpGNfZ,http://www.cnn.com/2015/02/22/middleeast/isis-crisis/index.html,ISIS video shows Peshmerga soldiers in cages - CNN.com
cnn,1LpGNfZ,http://www.cnn.com/2015/02/22/middleeast/isis-crisis/index.html,ISIS video shows Peshmerga soldiers in cages - CNN.com
cnn,1Lplq0c,http://www.cnn.com/2015/02/21/africa/south-sudan-children-abducted/index.html,"Armed men raid South Sudan school, abduct 89 children  - CNN.com"
cnn,1LqlbTD,http://www.cnn.com/2015/01/30/us/frozen-niagra-falls-climb/index.html,Frozen feat: Adventurer climbs icy Niagara Falls - CNN.com
cnn,1LR8O3c,http://www.cnn.com/videos/tv/2015/02/05/intv-amanpour-philip-breedlove-nato-ukraine-bases-estern-europe.cnn,NATO: Separatists pushing for more contiguous area - CNN Video
cnn,1LrwPLb,http://www.cnn.com/2015/02/22/entertainment/feat-emma-watson-prince-harry/index.html,Emma Watson addresses Prince Harry dating rumors - CNN.com
cnn,1Ls8F3d,http://www.cnn.com/2015/02/22/entertainment/gallery/oscars-2015-red-carpet/index.html,Oscars 2015: Red carpet - CNN.com
cnn,1Ls8V50,http://www.cnn.com/videos/tv/2015/01/30/foster-china-dragon-dinosaur.cnn,'Dragon Dinosaur' discovered in China - CNN Video
cnn,1LSsReH,http://www.cnn.com/2015/02/27/europe/russian-politician-killed/index.html,"Boris Nemtsov, critic of Putin, shot dead  - CNN.com"
cnn,1LTk0JR,http://www.cnn.com/videos/world/2015/02/28/erin-bts-saakashvili-putin-critic-nemtsov-death.cnn,Friend of Putin critic: I'm not surprised he was killed - CNN Video
cnn,1LTOr2A,http://www.cnn.com/specials/politics/12-key-moments-of-cpac,12 key moments of CPAC - CNN.com
cnn,1LVdvJa,https://twitter.com/cnnsitroom/status/563760302982844416,"The Situation Room on Twitter: ""ISIS claim that U.S. hostage killed by Jordanian airstrike being met with 
'healthy dose of skepticism' @CNN http://t.co/W7VbJPnOaS"""
cnn,1Lvp0Gc,http://www.cnn.com/specials/showbiz/awards-season-2015,Awards Season 2015 - CNN.com
cnn,1LVRWbm,http://www.cnn.com/2015/02/06/health/parents-messages-to-anti-vaxxers-measles-irpt/index.html,Parents' messages to anti-vaxxers after measles outbreak - CNN.com
cnn,1LVRWbm,http://www.cnn.com/2015/02/06/health/parents-messages-to-anti-vaxxers-measles-irpt/index.html,Parents' messages to anti-vaxxers after measles outbreak - CNN.com
cnn,1LxhybH,http://www.cnn.com/2015/02/23/entertainment/feat-stan-lee-spider-man-autism/index.html,Stan Lee draws Spider-Man for a child with autism - CNN.com
cnn,1LXX1QG,http://www.cnn.com/2015/02/07/asia/taiwan-transasia-plane-crash/index.html,TransAsia plane had engine trouble before crash  - CNN.com
cnn,1LziNcl,http://www.cnn.com/2015/02/23/opinion/granderson-oscars-2015/index.html,LZ: The Oscars take on inequality - CNN.com
cnn,1LzWKjI,http://money.cnn.com/2015/02/24/luxury/griffin-billionaire-divorce/index.html,"Billionaire Ken Griffin's wife wants $1 million a month in divorce - Feb. 24, 2015 "
cnn,1M2qnxg,http://www.cnn.com/2015/02/08/us/former-north-carolina-tarheels-coach-dean-smith-died/index.html,"UNC basketball legend Dean Smith dies, university says - CNN.com"
cnn,1M2SObq,http://www.cnn.com/2015/02/26/politics/democrats-missing-netanyahu-whip-list/index.html,The list of Democrats skipping Netanyahu's speech - CNN.com
cnn,1M40M78,http://www.cnn.com/2015/02/08/entertainment/gallery/grammys-2015-red-carpet/index.html,2015 Grammys: Red carpet - CNN.com
cnn,1M7AeSm,http://money.cnn.com/2015/02/08/autos/warrren-buffett-cadillac/index.html,"You can buy Warren Buffett's Cadillac - Feb. 8, 2015 "
cnn,1M7Wiwr,http://www.cnn.com/2015/02/09/us/neil-armstrong-moon-artifacts/index.html,Neil Armstrong's widow finds moon artifacts in closet - CNN.com
cnn,1M8wyju,http://www.cnn.com/2015/02/10/middleeast/syria-civil-war/index.html,Syrian President: I get info on U.S.-led ISIS attacks - CNN.com
cnn,1M99ot8,http://money.cnn.com/2015/02/10/media/sony-brings-spider-man-to-disney-marvel/index.html,"Spider-Man joins Disney's Marvel in Sony deal - Feb. 10, 2015 "
cnn,1M9In90,http://www.cnn.com/2015/02/10/world/isis-hostage-mueller/index.html,American ISIS hostage Kayla Mueller dead - CNN.com
cnn,1MA9sCx,http://money.cnn.com/2015/02/12/autos/glow-in-the-dark-nissan-leaf/index.html,"Nissan makes glow-in-the-dark car - Feb. 12, 2015 "
cnn,1Mafmct,http://www.cnn.com/2015/03/04/politics/hillary-clinton-emails/index.html,Hillary Clinton asks State Department to release emails - CNN.com
cnn,1MbmtlH,http://www.cnn.com/2015/02/10/travel/witch-house-beverly-hills-feat/index.html,Guy lives in Witch's House in Beverly Hills - CNN.com
cnn,1Mc7JDf,http://www.cnn.com/2015/02/11/us/chapel-hill-shooting/index.html,3 students killed in Chapel Hill shooting - CNN.com
cnn,1Mc7JDf,http://www.cnn.com/2015/02/11/us/chapel-hill-shooting/index.html,3 students killed in Chapel Hill shooting - CNN.com
cnn,1Mcbjw2,http://www.cnn.com/2015/03/05/entertainment/harrison-ford-plane-crash/index.html,Harrison Ford 'OK' after small plane crash - CNN.com
cnn,1Mcbjw2,http://www.cnn.com/2015/03/05/entertainment/harrison-ford-plane-crash/index.html,Harrison Ford 'OK' after small plane crash - CNN.com
cnn,1MCpD23,http://www.cnn.com/2015/02/18/us/baltimore-washington-monument/index.html,Time capsule found in Baltimore's Washington Monument - CNN.com
cnn,1ME5CYV,http://money.cnn.com/2015/02/19/news/economy/health-insurance-bills/index.html,"Even consumers with health insurance get hit with surprisingly large medical bills - Feb. 19, 2015 "
cnn,1ME8FQT,http://money.cnn.com/calculator/pf/cost-of-living/,Cost of Living Calculator: Compare the Cost of Living in Two Cities - CNNMoney 
cnn,1MeRSRt,http://www.cnn.com/2015/03/06/us/boston-dean-student-shooting/index.html,Dean of Boston school accused of shooting student - CNN.com
cnn,1MEUnjb,http://money.cnn.com/interactive/pf/debt-collector/millionaire/index.html,Inside the lives of millionaire debt collectors - CNNMoney
cnn,1MEXlUD,http://money.cnn.com/2015/02/20/news/economy/howard-schultz-starbucks-rudy-giuliani/index.html,"Starbucks CEO Howard Schultz calls out Rudy Giuliani for 'offensive' Obama comments - Feb. 20, 2015 "
cnn,1MG7oZM,http://www.cnn.com/2013/02/22/showbiz/gallery/best-and-worst-oscar-hosts/index.html,"Best, worst and weirdest Oscar hosts of all time - CNN.com"
cnn,1Mhy53Y,http://www.cnn.com/2015/03/07/politics/iowa-ag-summit/index.html,"Jeb Bush, White House hopefuls talk hot topic in Iowa - CNN.com"
cnn,1MitdgR,http://www.cnn.com/2015/03/07/us/obama-selma-speech/index.html,President Obama's remarks at #Selma50 - CNN.com
cnn,1MlT8Fs,http://www.cnn.com/2015/02/14/europe/denmark-shooting/index.html,"Copenhagen shootings leave 2 dead, 5 injured - CNN.com"
cnn,1MlT8Fs,http://www.cnn.com/2015/02/14/europe/denmark-shooting/index.html,"Copenhagen shootings leave 2 dead, 5 injured - CNN.com"
cnn,1MlT8Fs%0D.1,http://www.cnn.com/2015/02/14/europe/denmark-shooting/index.html,"Copenhagen shootings leave 2 dead, 5 injured - CNN.com"
cnn,1MlT8Fs,http://www.cnn.com/2015/02/14/europe/denmark-shooting/index.html,"Copenhagen shootings leave 2 dead, 5 injured - CNN.com"
cnn,1MlT8Fs%0D.3,http://www.cnn.com/2015/02/14/europe/denmark-shooting/index.html,"Copenhagen shootings leave 2 dead, 5 injured - CNN.com"
cnn,1MlTMCP,http://www.cnn.com/2015/02/11/opinion/sutter-jon-stewart-generation/index.html,Jon Stewart: Unlikely millennial voice (Opinion) - CNN.com
cnn,1MLutu8,http://www.cnn.com/2015/02/22/politics/jeh-johnson-mall-of-america/index.html,Al-Shabab threat: Mall of America on alert - CNN.com
cnn,1Mn0PZ9,http://www.cnn.com/videos/us/2015/03/10/ac-rescuers-found-baby-alive.cnn,Men hear mystery voice while rescuing baby - CNN Video
cnn,1MoDENZ,http://www.cnn.com/2015/03/10/living/feat-zoolander-hansel-valentino/index.html,Zoolander and Hansel walk runway at Paris Fashion Week - CNN.com
cnn,1MOOGiL,http://www.cnn.com/2015/02/24/world/isis-syria-iraq/index.html,"ISIS abducts scores of Christians in Syria, groups say - CNN.com"
cnn,1MOpfhb,http://www.cnn.com/2015/02/24/europe/ukraine-russia-conflict/index.html,Russia's Putin: War with Ukraine unlikely - CNN.com
cnn,1Mov5EM,http://www.cnn.com/2015/03/09/world/iraq-tikrit-battle/index.html,Iraqi forces expected to retake Tikrit within days - CNN.com
cnn,1MOveCy,http://money.cnn.com/interactive/pf/debt-collector/above-the-law-summary/index.html,The debt collector doing government dirty work - CNNMoney
